Date,Close
1980. 10. 14 오후 4:00:00,132.02
1980. 10. 15 오후 4:00:00,133.7
1980. 10. 16 오후 4:00:00,132.22
1980. 10. 17 오후 4:00:00,131.52
1980. 10. 20 오후 4:00:00,132.61
1980. 10. 21 오후 4:00:00,131.84
1980. 10. 22 오후 4:00:00,131.92
1980. 10. 23 오후 4:00:00,129.53
1980. 10. 24 오후 4:00:00,129.85
1980. 10. 27 오후 4:00:00,127.88
1980. 10. 28 오후 4:00:00,128.05
1980. 10. 29 오후 4:00:00,127.91
1980. 10. 30 오후 4:00:00,126.29
1980. 10. 31 오후 4:00:00,127.47
1980. 11. 3 오후 4:00:00,129.04
1980. 11. 4 오후 4:00:00,131.33
1980. 11. 5 오후 4:00:00,131.33
1980. 11. 6 오후 4:00:00,128.91
1980. 11. 7 오후 4:00:00,129.18
1980. 11. 10 오후 4:00:00,129.48
1980. 11. 11 오후 4:00:00,131.26
1980. 11. 12 오후 4:00:00,134.59
1980. 11. 13 오후 4:00:00,136.49
1980. 11. 14 오후 4:00:00,137.15
1980. 11. 17 오후 4:00:00,137.75
1980. 11. 18 오후 4:00:00,139.7
1980. 11. 19 오후 4:00:00,139.06
1980. 11. 20 오후 4:00:00,140.4
1980. 11. 21 오후 4:00:00,139.11
1980. 11. 24 오후 4:00:00,138.31
1980. 11. 25 오후 4:00:00,139.33
1980. 11. 26 오후 4:00:00,140.17
1980. 11. 27 오후 4:00:00,140.52
1980. 11. 28 오후 4:00:00,140.52
1980. 12. 1 오후 4:00:00,137.21
1980. 12. 2 오후 4:00:00,136.97
1980. 12. 3 오후 4:00:00,136.71
1980. 12. 4 오후 4:00:00,136.48
1980. 12. 5 오후 4:00:00,134.03
1980. 12. 8 오후 4:00:00,130.61
1980. 12. 9 오후 4:00:00,130.48
1980. 12. 10 오후 4:00:00,128.26
1980. 12. 11 오후 4:00:00,127.36
1980. 12. 12 오후 4:00:00,129.23
1980. 12. 15 오후 4:00:00,129.45
1980. 12. 16 오후 4:00:00,130.6
1980. 12. 17 오후 4:00:00,132.89
1980. 12. 18 오후 4:00:00,133
1980. 12. 19 오후 4:00:00,133.7
1980. 12. 22 오후 4:00:00,135.78
1980. 12. 23 오후 4:00:00,135.3
1980. 12. 24 오후 4:00:00,135.88
1980. 12. 26 오후 4:00:00,136.57
1980. 12. 29 오후 4:00:00,135.03
1980. 12. 30 오후 4:00:00,135.33
1980. 12. 31 오후 4:00:00,135.76
1981. 1. 2 오후 4:00:00,136.34
1981. 1. 5 오후 4:00:00,137.97
1981. 1. 6 오후 4:00:00,138.12
1981. 1. 7 오후 4:00:00,135.08
1981. 1. 8 오후 4:00:00,133.06
1981. 1. 9 오후 4:00:00,133.48
1981. 1. 12 오후 4:00:00,133.52
1981. 1. 13 오후 4:00:00,133.29
1981. 1. 14 오후 4:00:00,133.47
1981. 1. 15 오후 4:00:00,134.22
1981. 1. 16 오후 4:00:00,134.77
1981. 1. 19 오후 4:00:00,134.37
1981. 1. 20 오후 4:00:00,131.65
1981. 1. 21 오후 4:00:00,131.36
1981. 1. 22 오후 4:00:00,130.26
1981. 1. 23 오후 4:00:00,130.23
1981. 1. 26 오후 4:00:00,129.84
1981. 1. 27 오후 4:00:00,131.12
1981. 1. 28 오후 4:00:00,130.34
1981. 1. 29 오후 4:00:00,130.24
1981. 1. 30 오후 4:00:00,129.55
1981. 2. 2 오후 4:00:00,126.91
1981. 2. 3 오후 4:00:00,128.46
1981. 2. 4 오후 4:00:00,128.59
1981. 2. 5 오후 4:00:00,129.63
1981. 2. 6 오후 4:00:00,130.6
1981. 2. 9 오후 4:00:00,129.27
1981. 2. 10 오후 4:00:00,129.24
1981. 2. 11 오후 4:00:00,128.24
1981. 2. 12 오후 4:00:00,127.48
1981. 2. 13 오후 4:00:00,126.98
1981. 2. 16 오후 4:00:00,128.37
1981. 2. 17 오후 4:00:00,127.81
1981. 2. 18 오후 4:00:00,128.48
1981. 2. 19 오후 4:00:00,126.61
1981. 2. 20 오후 4:00:00,126.58
1981. 2. 23 오후 4:00:00,127.35
1981. 2. 24 오후 4:00:00,127.39
1981. 2. 25 오후 4:00:00,128.52
1981. 2. 26 오후 4:00:00,130.1
1981. 2. 27 오후 4:00:00,131.27
1981. 3. 2 오후 4:00:00,132.01
1981. 3. 3 오후 4:00:00,130.56
1981. 3. 4 오후 4:00:00,130.86
1981. 3. 5 오후 4:00:00,129.93
1981. 3. 6 오후 4:00:00,129.85
1981. 3. 9 오후 4:00:00,131.12
1981. 3. 10 오후 4:00:00,130.46
1981. 3. 11 오후 4:00:00,129.95
1981. 3. 12 오후 4:00:00,133.19
1981. 3. 13 오후 4:00:00,133.11
1981. 3. 16 오후 4:00:00,134.68
1981. 3. 17 오후 4:00:00,133.92
1981. 3. 18 오후 4:00:00,134.22
1981. 3. 19 오후 4:00:00,133.46
1981. 3. 20 오후 4:00:00,134.08
1981. 3. 23 오후 4:00:00,135.69
1981. 3. 24 오후 4:00:00,134.67
1981. 3. 25 오후 4:00:00,137.11
1981. 3. 26 오후 4:00:00,136.27
1981. 3. 27 오후 4:00:00,134.65
1981. 3. 30 오후 4:00:00,134.28
1981. 3. 31 오후 4:00:00,136
1981. 4. 1 오후 4:00:00,136.57
1981. 4. 2 오후 4:00:00,136.32
1981. 4. 3 오후 4:00:00,135.49
1981. 4. 6 오후 4:00:00,133.93
1981. 4. 7 오후 4:00:00,133.91
1981. 4. 8 오후 4:00:00,134.31
1981. 4. 9 오후 4:00:00,134.67
1981. 4. 10 오후 4:00:00,134.51
1981. 4. 13 오후 4:00:00,133.15
1981. 4. 14 오후 4:00:00,132.68
1981. 4. 15 오후 4:00:00,134.17
1981. 4. 16 오후 4:00:00,134.7
1981. 4. 20 오후 4:00:00,135.45
1981. 4. 21 오후 4:00:00,134.23
1981. 4. 22 오후 4:00:00,134.14
1981. 4. 23 오후 4:00:00,133.94
1981. 4. 24 오후 4:00:00,135.14
1981. 4. 27 오후 4:00:00,135.48
1981. 4. 28 오후 4:00:00,134.33
1981. 4. 29 오후 4:00:00,133.05
1981. 4. 30 오후 4:00:00,132.81
1981. 5. 1 오후 4:00:00,132.72
1981. 5. 4 오후 4:00:00,130.67
1981. 5. 5 오후 4:00:00,130.32
1981. 5. 6 오후 4:00:00,130.78
1981. 5. 7 오후 4:00:00,131.67
1981. 5. 8 오후 4:00:00,131.66
1981. 5. 11 오후 4:00:00,129.71
1981. 5. 12 오후 4:00:00,130.72
