"Date","Price","Open","High","Low","Vol.","Change %"
"09/09/2020","1,352.12","1,354.22","1,370.92","1,352.12","248.47M","-1.57%"
"09/08/2020","1,373.65","1,382.77","1,392.63","1,368.68","196.87M","-0.11%"
"09/07/2020","1,375.13","1,367.80","1,377.12","1,352.06","121.83M","1.39%"
"09/04/2020","1,356.26","1,326.53","1,359.98","1,326.53","99.75M","-1.46%"
"09/03/2020","1,376.32","1,375.85","1,376.88","1,369.72","90.39M","0.48%"
"09/02/2020","1,369.79","1,352.17","1,372.20","1,349.77","118.90M","2.15%"
"09/01/2020","1,340.98","1,340.09","1,345.93","1,333.92","90.83M","0.30%"
"08/31/2020","1,336.94","1,339.13","1,344.74","1,319.19","93.36M","0.78%"
"08/28/2020","1,326.53","1,328.21","1,348.19","1,318.72","118.74M","0.53%"
"08/27/2020","1,319.55","1,325.11","1,325.83","1,310.79","153.48M","-0.38%"
"08/26/2020","1,324.56","1,324.16","1,330.41","1,303.69","133.18M","0.23%"
"08/25/2020","1,321.56","1,307.29","1,323.61","1,302.31","90.06M","1.76%"
"08/24/2020","1,298.70","1,263.01","1,298.70","1,246.00","82.40M","3.34%"
"08/21/2020","1,256.76","1,268.88","1,272.47","1,234.14","104.38M","0.46%"
"08/20/2020","1,251.02","1,289.55","1,298.28","1,242.19","118.36M","-3.44%"
"08/19/2020","1,295.64","1,286.53","1,297.11","1,274.97","94.33M","2.37%"
"08/18/2020","1,265.63","1,311.71","1,317.05","1,257.23","132.82M","-3.47%"
"08/14/2020","1,311.16","1,349.20","1,350.87","1,306.61","117.27M","-3.07%"
"08/13/2020","1,352.66","1,344.31","1,370.51","1,341.40","143.48M","1.94%"
"08/12/2020","1,326.87","1,355.93","1,355.93","1,314.76","132.99M","-2.31%"
"08/11/2020","1,358.19","1,361.92","1,366.02","1,353.97","131.74M","-0.28%"
"08/10/2020","1,361.94","1,362.05","1,368.70","1,352.07","144.95M","0.19%"
"08/07/2020","1,359.41","1,359.42","1,359.42","1,340.34","168.21M","0.59%"
"08/06/2020","1,351.46","1,348.03","1,353.70","1,338.58","179.00M","0.94%"
"08/05/2020","1,338.88","1,312.87","1,339.53","1,310.82","168.78M","2.28%"
"08/04/2020","1,309.08","1,307.24","1,310.58","1,302.02","125.13M","0.82%"
"08/03/2020","1,298.37","1,283.18","1,301.19","1,271.36","136.31M","1.63%"
"07/31/2020","1,277.58","1,278.51","1,281.07","1,272.38","131.65M","0.42%"
"07/30/2020","1,272.23","1,279.10","1,281.62","1,266.17","126.46M","-0.20%"
"07/29/2020","1,274.77","1,278.59","1,280.70","1,267.43","116.39M","-0.32%"
"07/28/2020","1,278.86","1,270.27","1,282.00","1,266.68","173.91M","1.45%"
"07/27/2020","1,260.57","1,249.09","1,267.75","1,249.08","141.60M","0.90%"
"07/24/2020","1,249.32","1,253.89","1,266.11","1,240.21","190.52M","-1.13%"
"07/23/2020","1,263.63","1,246.40","1,268.27","1,239.66","118.59M","1.58%"
"07/22/2020","1,243.98","1,238.53","1,246.56","1,228.56","110.10M","0.41%"
"07/21/2020","1,238.89","1,231.43","1,246.39","1,229.28","110.46M","1.34%"
"07/20/2020","1,222.50","1,228.96","1,229.40","1,216.56","99.22M","-0.19%"
"07/17/2020","1,224.84","1,211.80","1,226.52","1,210.31","86.62M","1.27%"
"07/16/2020","1,209.51","1,222.61","1,223.44","1,198.09","100.29M","-1.07%"
"07/15/2020","1,222.53","1,226.20","1,227.60","1,212.86","123.56M","0.20%"
"07/14/2020","1,220.12","1,216.35","1,227.72","1,213.67","96.82M","-0.44%"
"07/13/2020","1,225.55","1,224.95","1,226.72","1,213.73","84.55M","0.64%"
"07/10/2020","1,217.79","1,214.90","1,222.20","1,203.60","139.96M","0.25%"
"07/09/2020","1,214.75","1,213.62","1,221.30","1,210.77","116.84M","0.65%"
"07/08/2020","1,206.93","1,202.14","1,208.68","1,195.08","154.02M","0.75%"
"07/07/2020","1,197.94","1,199.80","1,209.40","1,193.05","155.49M","0.13%"
"07/06/2020","1,196.38","1,187.86","1,196.47","1,181.38","141.14M","0.92%"
"07/03/2020","1,185.50","1,174.96","1,186.90","1,163.73","158.23M","1.35%"
"07/02/2020","1,169.73","1,153.63","1,171.94","1,151.88","107.80M","2.19%"
"07/01/2020","1,144.64","1,173.98","1,174.24","1,142.48","138.47M","-1.93%"
"06/30/2020","1,167.14","1,176.78","1,176.95","1,154.54","171.68M","0.49%"
"06/29/2020","1,161.46","1,179.90","1,185.60","1,159.28","120.23M","-2.37%"
"06/26/2020","1,189.60","1,201.82","1,201.82","1,175.86","149.60M","0.30%"
"06/25/2020","1,186.08","1,185.70","1,199.28","1,180.23","159.65M","-1.13%"
"06/24/2020","1,199.64","1,200.33","1,217.65","1,192.87","229.31M","0.41%"
"06/23/2020","1,194.71","1,205.35","1,209.96","1,180.47","167.75M","0.20%"
"06/22/2020","1,192.38","1,167.90","1,197.35","1,164.73","179.10M","2.18%"
"06/19/2020","1,166.92","1,172.70","1,173.23","1,151.22","251.90M","0.26%"
"06/18/2020","1,163.87","1,169.77","1,177.10","1,158.45","171.31M","-0.30%"
"06/17/2020","1,167.32","1,165.48","1,179.64","1,138.97","192.80M","-0.21%"
"06/16/2020","1,169.79","1,130.79","1,171.83","1,127.48","201.29M","7.24%"
"06/15/2020","1,090.85","1,174.35","1,178.02","1,090.78","159.92M","-7.22%"
"06/12/2020","1,175.76","1,142.88","1,180.54","1,142.80","147.11M","-1.25%"
"06/11/2020","1,190.70","1,190.73","1,210.13","1,181.20","241.48M","0.04%"
"06/10/2020","1,190.25","1,175.45","1,192.95","1,173.51","190.79M","1.28%"
"06/09/2020","1,175.20","1,177.81","1,179.59","1,161.00","209.76M","0.15%"
"06/08/2020","1,173.41","1,176.75","1,181.94","1,164.26","172.12M","0.40%"
"06/05/2020","1,168.78","1,154.16","1,169.88","1,148.21","168.60M","1.25%"
"06/04/2020","1,154.30","1,155.62","1,161.81","1,141.33","177.39M","0.63%"
"06/03/2020","1,147.02","1,164.69","1,170.86","1,137.47","190.63M","-0.59%"
"06/02/2020","1,153.79","1,142.08","1,157.00","1,136.46","195.17M","1.30%"
"06/01/2020","1,138.95","1,098.36","1,139.48","1,097.12","122.44M","4.17%"
"05/29/2020","1,093.38","1,074.83","1,095.11","1,069.47","89.17M","1.48%"
"05/28/2020","1,077.48","1,107.51","1,108.05","1,061.03","119.66M","-2.28%"
"05/27/2020","1,102.57","1,105.22","1,112.84","1,097.83","118.57M","-0.74%"
"05/26/2020","1,110.75","1,099.42","1,111.25","1,092.56","149.73M","1.38%"
"05/25/2020","1,095.68","1,085.92","1,095.68","1,077.85","88.83M","1.42%"
"05/22/2020","1,080.35","1,094.48","1,095.98","1,073.55","104.17M","-1.20%"
"05/21/2020","1,093.43","1,089.38","1,094.27","1,086.04","149.20M","1.07%"
"05/20/2020","1,081.83","1,065.56","1,084.19","1,065.34","118.98M","1.54%"
"05/19/2020","1,065.42","1,064.64","1,066.83","1,052.85","142.53M","0.98%"
"05/18/2020","1,055.12","1,072.92","1,073.06","1,051.12","140.20M","-1.05%"
"05/15/2020","1,066.33","1,073.71","1,077.12","1,057.94","133.57M","-0.06%"
"05/14/2020","1,066.97","1,062.80","1,070.87","1,054.71","128.74M","-0.11%"
"05/13/2020","1,068.14","1,044.17","1,068.54","1,043.72","125.38M","1.10%"
"05/12/2020","1,056.53","1,062.65","1,065.03","1,044.62","138.97M","-0.37%"
"05/11/2020","1,060.44","1,060.15","1,071.90","1,044.15","160.12M","0.72%"
"05/08/2020","1,052.82","1,032.35","1,054.62","1,030.34","209.81M","2.75%"
"05/07/2020","1,024.60","1,011.27","1,027.02","1,009.64","187.12M","1.24%"
"05/06/2020","1,012.08","997.14","1,013.25","990.67","151.14M","2.90%"
"05/04/2020","983.55","977.69","997.22","974.78","151.65M","-0.92%"
"04/29/2020","992.70","995.08","998.47","989.13","250.46M","-0.14%"
"04/28/2020","994.14","1,002.59","1,006.98","984.79","190.02M","-0.71%"
"04/27/2020","1,001.27","987.48","1,002.76","986.37","136.33M","2.41%"
"04/24/2020","977.74","988.18","999.46","975.60","113.74M","-1.78%"
"04/23/2020","995.44","993.70","1,001.01","987.19","143.82M","0.64%"
"04/22/2020","989.14","963.76","990.38","962.83","157.43M","1.10%"
"04/21/2020","978.33","986.13","996.32","941.91","312.90M","-1.17%"
"04/20/2020","989.90","989.87","1,004.53","987.01","313.16M","-0.21%"
"04/17/2020","991.96","990.63","993.60","978.53","389.22M","1.62%"
"04/16/2020","976.13","944.96","977.41","943.55","230.49M","2.46%"
"04/14/2020","952.71","942.13","956.14","935.40","185.82M","2.66%"
"04/13/2020","928.02","945.32","950.21","928.02","127.74M","-2.19%"
"04/10/2020","948.82","956.16","959.82","923.41","139.44M","-0.83%"
"04/09/2020","956.77","962.98","962.98","948.65","110.69M","0.97%"
"04/08/2020","947.57","947.82","961.79","940.05","162.82M","-0.76%"
"04/07/2020","954.86","959.70","961.91","935.55","219.98M","0.67%"
"04/06/2020","948.55","922.63","948.59","918.38","158.96M","4.12%"
"04/03/2020","911.05","909.01","922.48","896.90","159.62M","0.48%"
"04/02/2020","906.73","881.08","906.73","861.62","213.97M","3.55%"
"04/01/2020","875.65","918.38","933.27","875.65","285.81M","-4.46%"
"03/31/2020","916.50","878.25","916.50","877.43","231.68M","5.71%"
"03/30/2020","866.99","826.36","867.85","823.27","156.83M","3.15%"
"03/27/2020","840.50","869.64","873.04","809.63","233.67M","0.51%"
"03/26/2020","836.27","823.95","869.35","818.17","244.12M","0.84%"
"03/25/2020","829.29","819.54","832.75","798.92","197.97M","4.23%"
"03/24/2020","795.60","753.98","795.60","749.04","178.57M","8.86%"
"03/23/2020","730.87","727.59","755.72","716.15","154.51M","-5.03%"
"03/20/2020","769.56","727.14","769.56","709.87","165.44M","10.35%"
"03/19/2020","697.38","806.07","807.12","680.45","233.87M","-9.62%"
"03/18/2020","771.64","832.47","845.58","771.64","149.99M","-6.66%"
"03/17/2020","826.67","770.91","828.82","769.52","149.80M","3.98%"
"03/16/2020","795.01","848.15","852.26","795.01","129.45M","-3.07%"
"03/13/2020","820.23","817.53","854.20","763.26","176.24M","-5.35%"
"03/12/2020","866.62","896.32","907.06","853.42","142.97M","-4.30%"
"03/11/2020","905.60","946.11","948.57","902.98","108.05M","-4.42%"
"03/10/2020","947.52","925.54","948.01","920.48","146.51M","1.88%"
"03/09/2020","930.00","949.56","957.24","930.00","115.14M","-4.16%"
"03/06/2020","970.35","967.52","976.93","960.94","96.13M","-1.06%"
"03/05/2020","980.71","976.10","984.02","969.40","105.78M","1.30%"
"03/04/2020","968.11","942.72","968.59","942.57","91.70M","1.98%"
"03/03/2020","949.36","978.59","978.77","948.87","92.96M","-0.71%"
"03/02/2020","956.14","941.36","956.88","923.71","118.43M","3.09%"
"02/28/2020","927.48","947.57","957.18","923.47","124.36M","-3.83%"
"02/27/2020","964.39","980.77","995.79","954.27","96.26M","-1.79%"
"02/26/2020","981.98","959.01","988.20","957.39","71.06M","0.04%"
"02/25/2020","981.59","950.37","981.61","942.06","89.60M","3.74%"
"02/24/2020","946.16","965.64","973.76","945.53","107.27M","-4.42%"
"02/21/2020","989.93","998.46","1,009.10","988.09","147.33M","-2.33%"
"02/20/2020","1,013.51","1,026.00","1,026.78","1,006.55","99.08M","-0.68%"
"02/19/2020","1,020.50","1,025.54","1,027.87","1,003.90","94.02M","0.15%"
"02/18/2020","1,018.95","1,031.69","1,033.99","1,016.91","101.76M","-1.54%"
"02/17/2020","1,034.85","1,033.63","1,038.83","1,028.63","106.37M","0.35%"
"02/14/2020","1,031.27","1,029.89","1,039.39","1,026.38","95.65M","-0.15%"
"02/13/2020","1,032.78","1,038.18","1,041.91","1,023.67","100.83M","-0.07%"
"02/12/2020","1,033.55","1,029.02","1,034.46","1,023.92","91.71M","0.45%"
"02/11/2020","1,028.91","1,021.55","1,030.39","1,020.09","79.28M","1.18%"
"02/10/2020","1,016.92","1,002.25","1,018.17","1,000.52","68.77M","0.69%"
"02/07/2020","1,009.93","1,010.36","1,014.19","1,001.04","84.44M","-0.10%"
"02/06/2020","1,010.97","996.66","1,012.20","996.15","77.10M","2.21%"
"02/05/2020","989.15","1,001.48","1,004.38","982.29","85.54M","-0.40%"
"02/04/2020","993.13","978.10","993.13","974.17","84.45M","2.20%"
"02/03/2020","971.78","944.82","975.73","940.19","112.66M","1.38%"
"01/31/2020","958.52","985.34","993.53","957.08","90.82M","-1.86%"
"01/30/2020","976.66","997.14","1,003.18","971.85","110.76M","-2.14%"
"01/29/2020","998.01","998.25","1,002.99","986.72","60.93M","1.21%"
"01/28/2020","986.03","982.92","995.30","979.82","110.52M","-3.79%"
"01/23/2020","1,024.84","1,027.37","1,031.85","1,020.41","64.30M","-0.89%"
"01/22/2020","1,034.06","1,011.68","1,034.20","1,011.46","68.09M","2.22%"
"01/21/2020","1,011.61","1,026.66","1,031.36","1,010.09","91.41M","-1.43%"
"01/20/2020","1,026.28","1,039.09","1,042.84","1,024.58","115.95M","-0.89%"
"01/17/2020","1,035.48","1,043.71","1,045.79","1,033.07","75.66M","-0.24%"
"01/16/2020","1,037.98","1,022.39","1,040.63","1,022.38","85.88M","1.22%"
"01/15/2020","1,025.48","1,027.06","1,031.71","1,022.66","71.33M","-0.45%"
"01/14/2020","1,030.07","1,036.44","1,047.25","1,027.05","117.27M","-0.23%"
"01/13/2020","1,032.41","1,024.06","1,032.91","1,022.48","84.14M","0.71%"
"01/10/2020","1,025.14","1,018.22","1,025.14","1,009.87","113.18M","0.96%"
"01/09/2020","1,015.41","1,000.39","1,015.41","997.24","96.34M","4.58%"
"01/08/2020","970.97","993.13","996.72","967.49","149.99M","-3.44%"
"01/07/2020","1,005.54","996.66","1,007.76","992.98","88.32M","2.04%"
"01/06/2020","985.40","995.72","1,002.44","984.60","86.03M","-2.90%"
"01/03/2020","1,014.86","1,036.77","1,040.93","1,014.15","104.00M","-1.54%"
"01/02/2020","1,030.78","1,033.98","1,034.30","1,017.41","97.43M","0.12%"
"12/30/2019","1,029.57","1,012.95","1,029.59","1,012.19","92.19M","1.60%"
"12/27/2019","1,013.35","1,000.19","1,016.55","998.36","111.22M","1.48%"
"12/26/2019","998.53","976.90","998.53","971.52","111.43M","2.58%"
"12/24/2019","973.43","991.76","991.80","972.38","86.29M","-1.59%"
"12/23/2019","989.11","983.79","992.67","983.35","120.83M","0.92%"
"12/20/2019","980.13","977.85","982.16","973.99","121.45M","0.66%"
"12/19/2019","973.66","973.71","982.62","966.75","89.06M","0.19%"
"12/18/2019","971.80","977.58","979.23","969.86","95.81M","-0.69%"
"12/17/2019","978.59","966.11","978.59","964.05","124.42M","1.75%"
"12/16/2019","961.80","965.95","968.57","960.01","107.44M","-0.30%"
"12/13/2019","964.70","969.64","974.14","960.77","93.62M","0.86%"
"12/12/2019","956.44","944.72","963.43","941.25","103.63M","1.96%"
"12/11/2019","938.09","938.86","945.42","935.79","68.11M","-0.21%"
"12/10/2019","940.03","940.80","941.35","933.30","57.43M","-0.20%"
"12/09/2019","941.95","947.61","947.61","935.73","61.63M","-0.17%"
"12/06/2019","943.54","928.09","944.15","928.09","63.36M","2.10%"
"12/05/2019","924.11","944.16","944.19","917.80","75.31M","-1.43%"
"12/04/2019","937.56","933.22","942.69","930.17","59.01M","-0.35%"
"12/03/2019","940.90","944.43","948.37","939.51","68.25M","-1.27%"
"12/02/2019","953.02","951.22","961.21","947.38","49.41M","0.65%"
"11/29/2019","946.89","961.69","966.83","941.49","50.67M","-1.33%"
"11/28/2019","959.62","973.45","979.34","959.62","54.67M","-1.93%"
"11/27/2019","978.50","987.40","987.91","973.75","58.68M","-0.62%"
"11/26/2019","984.65","988.23","992.83","983.07","87.34M","0.48%"
"11/25/2019","979.93","963.77","979.93","962.74","61.29M","2.92%"
"11/22/2019","952.11","959.71","964.63","944.54","81.62M","-0.41%"
"11/21/2019","956.03","982.82","983.30","953.50","64.67M","-2.55%"
"11/20/2019","981.04","998.45","1,003.76","978.65","82.96M","-2.13%"
"11/19/2019","1,002.42","1,018.58","1,019.20","1,001.78","92.32M","-1.75%"
"11/18/2019","1,020.25","1,025.99","1,028.82","1,016.00","188.58M","-0.44%"
"11/15/2019","1,024.77","1,008.38","1,024.77","1,002.47","104.23M","1.49%"
"11/14/2019","1,009.75","1,006.61","1,013.24","1,000.73","165.99M","0.57%"
"11/13/2019","1,004.07","1,015.86","1,016.08","1,002.61","140.37M","-1.40%"
"11/12/2019","1,018.30","1,009.06","1,020.29","1,008.25","100.95M","0.88%"
"11/11/2019","1,009.41","1,021.35","1,021.88","1,005.00","54.67M","-1.00%"
"11/08/2019","1,019.61","1,028.70","1,032.08","1,014.86","80.33M","-0.36%"
"11/07/2019","1,023.33","1,021.75","1,030.42","1,015.43","84.25M","-0.37%"
"11/06/2019","1,027.14","1,042.85","1,045.40","1,027.04","127.22M","-1.80%"
"11/05/2019","1,045.96","1,035.45","1,045.98","1,027.27","135.34M","1.11%"
"11/04/2019","1,034.50","1,033.76","1,038.21","1,028.95","105.17M","1.13%"
"11/01/2019","1,022.90","1,014.17","1,023.85","1,009.70","58.18M","0.62%"
"10/31/2019","1,016.62","1,018.37","1,026.75","1,010.90","71.43M","0.49%"
"10/30/2019","1,011.69","1,021.65","1,021.65","1,009.47","76.59M","-0.44%"
"10/29/2019","1,016.18","1,009.30","1,018.64","999.06","122.60M","1.75%"
"10/28/2019","998.72","1,008.93","1,013.66","995.27","138.64M","-0.51%"
"10/25/2019","1,003.79","1,021.25","1,028.12","1,002.34","101.04M","-2.65%"
"10/24/2019","1,031.12","1,031.12","1,050.49","998.71","181.20M","-0.31%"
"10/23/2019","1,034.37","1,014.50","1,035.17","1,012.83","169.07M","2.35%"
"10/22/2019","1,010.65","998.35","1,028.04","994.82","114.86M","2.32%"
"10/21/2019","987.71","966.33","987.71","965.55","85.08M","2.17%"
"10/18/2019","966.74","978.28","978.71","963.30","102.48M","-0.75%"
"10/17/2019","974.06","984.31","988.22","968.39","75.16M","-0.95%"
"10/16/2019","983.43","982.16","985.84","979.91","77.34M","0.76%"
"10/15/2019","976.02","964.02","978.53","963.73","84.02M","1.00%"
"10/14/2019","966.33","957.56","972.02","957.20","92.82M","2.06%"
"10/11/2019","946.79","960.36","961.97","946.79","109.06M","-0.88%"
"10/10/2019","955.22","954.54","956.89","943.27","171.09M","-0.30%"
"10/08/2019","958.09","949.14","960.07","935.27","211.72M","1.32%"
"10/07/2019","945.57","921.08","946.29","920.63","183.05M","3.80%"
"10/04/2019","910.97","903.34","921.45","900.64","222.58M","0.34%"
"10/02/2019","907.88","916.48","923.20","907.88","505.30M","-1.96%"
"10/01/2019","926.02","899.47","926.02","899.33","114.41M","3.54%"
"09/30/2019","894.36","897.22","904.17","885.30","85.85M","-0.51%"
"09/27/2019","898.94","903.23","903.23","890.81","52.18M","-0.55%"
"09/26/2019","903.90","907.36","914.54","892.17","71.42M","0.68%"
"09/25/2019","897.83","921.67","922.10","896.31","81.78M","-2.74%"
"09/24/2019","923.10","933.51","935.86","920.61","71.45M","-1.64%"
"09/23/2019","938.45","945.13","947.03","935.89","60.47M","-0.81%"
"09/20/2019","946.16","945.43","950.00","940.80","60.80M","0.32%"
"09/19/2019","943.12","947.20","956.96","937.30","49.79M","-0.21%"
"09/18/2019","945.11","951.74","955.70","943.02","61.30M","-0.35%"
"09/17/2019","948.46","939.19","956.99","936.48","82.00M","0.63%"
"09/16/2019","942.51","930.15","942.56","921.68","69.01M","2.35%"
"09/11/2019","920.91","912.32","927.67","911.08","74.60M","1.47%"
"09/10/2019","907.61","917.50","919.76","903.84","75.47M","-0.78%"
"09/09/2019","914.78","926.91","928.41","913.42","61.99M","-0.81%"
"09/06/2019","922.22","933.52","933.73","919.59","100.82M","-0.47%"
"09/05/2019","926.54","926.22","930.78","922.73","60.59M","0.71%"
"09/04/2019","920.04","905.48","920.04","904.37","62.48M","1.62%"
"09/03/2019","905.36","909.28","916.29","904.33","74.53M","-0.63%"
"09/02/2019","911.13","887.18","911.98","886.99","76.34M","2.21%"
"08/30/2019","891.39","888.15","894.76","885.83","60.60M","1.95%"
"08/29/2019","874.38","877.32","885.31","864.23","87.73M","-0.40%"
"08/28/2019","877.85","847.80","877.85","845.14","101.15M","4.01%"
"08/27/2019","844.01","850.49","858.13","842.21","60.46M","1.18%"
"08/26/2019","834.18","857.77","863.25","834.18","68.42M","-5.38%"
"08/23/2019","881.58","876.27","889.32","875.99","55.52M","-0.78%"
"08/22/2019","888.52","897.55","900.05","885.15","70.99M","-0.61%"
"08/21/2019","893.99","872.21","894.22","869.05","51.17M","2.14%"
"08/20/2019","875.23","858.77","878.01","854.27","50.17M","2.14%"
"08/19/2019","856.88","859.39","860.79","849.50","46.40M","0.56%"
"08/16/2019","852.07","845.67","855.00","843.48","67.65M","-0.53%"
"08/14/2019","856.58","857.61","858.97","851.87","64.90M","2.03%"
"08/13/2019","839.56","842.39","845.55","837.62","71.28M","-1.24%"
"08/12/2019","850.09","847.17","853.34","838.01","81.12M","0.23%"
"08/09/2019","848.13","853.68","858.12","841.56","87.96M","0.03%"
"08/08/2019","847.91","829.82","847.91","825.05","109.02M","3.53%"
"08/07/2019","818.96","825.45","831.45","800.35","128.80M","1.98%"
"08/06/2019","803.08","807.99","844.38","790.71","141.01M","-2.94%"
"08/05/2019","827.37","902.51","903.63","827.28","91.70M","-8.38%"
"08/02/2019","903.08","911.07","919.42","895.70","50.75M","-2.97%"
"08/01/2019","930.70","937.50","946.56","926.57","49.36M","-0.96%"
"07/31/2019","939.73","932.97","943.80","909.43","50.97M","0.73%"
"07/30/2019","932.90","935.32","946.09","931.98","46.33M","0.43%"
"07/29/2019","928.91","959.62","959.62","928.91","53.54M","-3.46%"
"07/26/2019","962.18","968.43","973.07","955.54","49.39M","-1.01%"
"07/25/2019","972.03","984.59","987.16","966.76","45.94M","-1.06%"
"07/24/2019","982.48","995.01","1,001.16","982.21","57.48M","-1.03%"
"07/23/2019","992.72","1,004.55","1,009.16","989.56","56.19M","-0.85%"
"07/22/2019","1,001.25","1,001.29","1,005.29","996.56","37.61M","-0.09%"
"07/19/2019","1,002.13","987.39","1,002.13","987.39","75.56M","2.06%"
"07/18/2019","981.90","982.98","989.90","976.16","62.59M","-0.44%"
"07/17/2019","986.24","993.98","995.46","980.22","57.70M","-1.01%"
"07/16/2019","996.30","992.05","1,004.20","988.13","73.04M","0.50%"
"07/15/2019","991.39","999.47","999.56","984.35","64.87M","-0.84%"
"07/12/2019","999.81","997.09","1,006.70","988.84","45.46M","0.22%"
"07/11/2019","997.61","985.62","998.21","979.73","52.06M","1.59%"
"07/10/2019","981.95","979.76","994.18","972.65","52.14M","1.19%"
"07/09/2019","970.36","999.31","1,004.45","970.36","59.95M","-2.45%"
"07/08/2019","994.69","1,025.05","1,025.98","994.69","77.41M","-3.51%"
"07/05/2019","1,030.87","1,022.35","1,031.22","1,012.47","64.65M","1.08%"
"07/04/2019","1,019.89","1,024.96","1,026.89","1,004.77","60.30M","-0.64%"
"07/03/2019","1,026.42","1,030.09","1,034.24","1,020.51","71.39M","-0.19%"
"07/02/2019","1,028.33","1,034.72","1,040.79","1,023.41","80.22M","-0.84%"
"07/01/2019","1,037.07","1,026.36","1,038.01","1,021.36","143.97M","2.40%"
"06/28/2019","1,012.74","1,036.87","1,041.17","1,010.66","69.61M","-2.41%"
"06/27/2019","1,037.73","1,067.92","1,073.39","1,029.73","69.95M","-2.62%"
"06/26/2019","1,065.60","1,067.90","1,076.87","1,062.73","54.49M","-0.17%"
"06/25/2019","1,067.44","1,077.02","1,079.08","1,061.12","55.49M","-0.70%"
"06/24/2019","1,074.94","1,086.40","1,086.58","1,073.70","46.93M","-0.74%"
"06/21/2019","1,082.93","1,097.44","1,097.44","1,080.87","53.37M","-1.11%"
"06/20/2019","1,095.12","1,081.65","1,096.30","1,081.36","52.46M","1.53%"
"06/19/2019","1,078.67","1,084.43","1,085.87","1,073.92","57.51M","0.73%"
"06/18/2019","1,070.80","1,086.79","1,091.30","1,068.65","62.86M","-1.25%"
"06/17/2019","1,084.30","1,093.88","1,096.73","1,084.30","75.99M","-0.69%"
"06/14/2019","1,091.79","1,107.18","1,107.47","1,090.71","121.93M","-0.79%"
"06/13/2019","1,100.44","1,101.65","1,114.07","1,094.89","84.50M","-0.21%"
"06/12/2019","1,102.73","1,113.50","1,113.64","1,099.45","52.30M","-1.00%"
"06/11/2019","1,113.91","1,102.30","1,114.78","1,099.91","53.36M","1.29%"
"06/10/2019","1,099.74","1,101.22","1,102.18","1,092.02","47.40M","0.54%"
"06/07/2019","1,093.83","1,093.26","1,095.88","1,083.81","44.79M","0.74%"
"06/05/2019","1,085.82","1,096.06","1,097.65","1,083.09","47.34M","0.18%"
"06/04/2019","1,083.92","1,080.64","1,087.35","1,075.68","46.50M","0.49%"
"06/03/2019","1,078.61","1,069.19","1,080.95","1,066.81","33.99M","0.31%"
"05/31/2019","1,075.28","1,056.52","1,083.04","1,054.89","38.03M","1.42%"
"05/30/2019","1,060.18","1,061.50","1,069.50","1,052.00","48.70M","0.00%"
"05/29/2019","1,060.23","1,077.08","1,079.08","1,058.13","50.74M","-2.36%"
"05/28/2019","1,085.89","1,063.23","1,085.93","1,061.89","61.33M","2.31%"
"05/27/2019","1,061.39","1,065.30","1,072.21","1,052.20","43.55M","-0.06%"
"05/24/2019","1,062.01","1,069.44","1,075.16","1,055.94","56.38M","-1.05%"
"05/23/2019","1,073.31","1,094.56","1,094.86","1,073.09","41.49M","-1.91%"
"05/22/2019","1,094.19","1,099.58","1,102.24","1,087.63","38.21M","0.25%"
"05/21/2019","1,091.47","1,086.56","1,100.22","1,084.77","53.77M","0.28%"
"05/20/2019","1,088.39","1,115.42","1,120.35","1,088.34","44.51M","-1.93%"
"05/17/2019","1,109.79","1,130.78","1,138.91","1,109.79","54.92M","-0.96%"
"05/16/2019","1,120.60","1,144.54","1,147.15","1,119.78","55.16M","-1.86%"
"05/15/2019","1,141.81","1,116.89","1,142.45","1,111.75","55.86M","2.72%"
"05/14/2019","1,111.61","1,095.15","1,123.62","1,095.15","62.06M","0.11%"
"05/13/2019","1,110.41","1,136.29","1,140.12","1,110.41","53.04M","-2.59%"
"05/10/2019","1,139.88","1,147.20","1,156.52","1,124.53","58.01M","-0.34%"
"05/09/2019","1,143.73","1,177.83","1,179.78","1,141.07","68.50M","-2.77%"
"05/08/2019","1,176.29","1,178.44","1,190.78","1,176.29","48.58M","-1.38%"
"05/07/2019","1,192.75","1,194.47","1,204.08","1,187.57","49.16M","-1.44%"
"05/03/2019","1,210.18","1,207.87","1,214.39","1,203.08","62.11M","0.15%"
"05/02/2019","1,208.39","1,202.68","1,213.73","1,202.26","82.28M","0.07%"
"04/30/2019","1,207.56","1,202.81","1,209.59","1,192.35","37.15M","0.23%"
"04/29/2019","1,204.84","1,190.89","1,204.84","1,186.21","37.56M","1.62%"
"04/26/2019","1,185.62","1,194.09","1,200.27","1,184.39","41.33M","-1.16%"
"04/25/2019","1,199.50","1,209.92","1,210.04","1,198.84","45.05M","-0.91%"
"04/24/2019","1,210.55","1,225.39","1,225.58","1,204.87","50.45M","-0.71%"
"04/23/2019","1,219.19","1,220.87","1,224.32","1,209.96","47.12M","0.05%"
"04/22/2019","1,218.52","1,221.15","1,228.65","1,214.08","48.18M","-0.05%"
"04/19/2019","1,219.08","1,206.71","1,219.33","1,205.98","39.59M","1.57%"
"04/18/2019","1,200.27","1,226.80","1,227.47","1,196.75","59.29M","-2.25%"
"04/17/2019","1,227.87","1,230.01","1,231.74","1,223.87","49.86M","0.02%"
"04/16/2019","1,227.66","1,226.85","1,228.58","1,216.34","60.88M","0.18%"
